drug,Blood and lymphatic system disorders,Cardiac disorders,"Congenital, familial and genetic disorders",Ear and labyrinth disorders,Endocrine disorders,Eye disorders,Gastrointestinal disorders,General disorders and administration site conditions,Hepatobiliary disorders,Immune system disorders,Infections and infestations,"Injury, poisoning and procedural complications",Investigations,Metabolism and nutrition disorders,Musculoskeletal and connective tissue disorders,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",Nervous system disorders,"Pregnancy, puerperium and perinatal conditions",Product issues,Psychiatric disorders,Renal and urinary disorders,Reproductive system and breast disorders,"Respiratory, thoracic and mediastinal disorders",Skin and subcutaneous tissue disorders,Social circumstances,Surgical and medical procedures,Vascular disorders
tiquizium,0.0,0.020833333333333332,0.0,0.0,0.0,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.14583333333333334,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.041666666666666664,0.0,0.0625,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.0,0.020833333333333332,0.1875,0.0,0.0,0.0
tiracizine,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
tiratricol,0.012195121951219513,0.18292682926829268,0.0,0.0,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.10975609756097561,0.036585365853658534,0.0,0.0,0.04878048780487805,0.036585365853658534,0.036585365853658534,0.024390243902439025,0.0,0.10975609756097561,0.0,0.0,0.12195121951219512,0.012195121951219513,0.0,0.024390243902439025,0.07317073170731707,0.0,0.0,0.036585365853658534
tobramycin,0.015570841998613555,0.0121580547112462,0.03071508558630619,0.029541939956273664,0.0006932224177464939,0.03914040420199435,0.042073268277075665,0.18780995040793472,0.007678771396576548,0.017170586039567004,0.11784781101690396,0.07321495227430277,0.05881725590572175,0.015570841998613555,0.01183810590305551,0.0039993601023836185,0.045166106756252336,0.0006398976163813789,0.0059723777528928705,0.012424678718071775,0.046019303578094174,0.0010131712259371835,0.12371353916706661,0.06308324001493094,0.0011198208286674132,0.022556390977443608,0.014451021169946142
tocainide,0.12162162162162163,0.05057915057915058,0.0,0.008108108108108109,0.0011583011583011582,0.011969111969111969,0.07837837837837838,0.10540540540540541,0.03359073359073359,0.050965250965250966,0.04555984555984556,0.0011583011583011582,0.023938223938223938,0.010038610038610039,0.02084942084942085,0.003861003861003861,0.09343629343629344,0.0,0.0,0.05366795366795367,0.014285714285714285,0.0034749034749034747,0.054826254826254826,0.19034749034749035,0.0,0.0,0.02277992277992278
tocofersolan,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
tocopherol,0.025520833333333333,0.028125,0.0026041666666666665,0.009375,0.0010416666666666667,0.025520833333333333,0.1484375,0.12552083333333333,0.019270833333333334,0.027083333333333334,0.027604166666666666,0.0421875,0.059895833333333336,0.019270833333333334,0.03333333333333333,0.009375,0.0984375,0.0020833333333333333,0.005729166666666666,0.030729166666666665,0.015625,0.017708333333333333,0.04114583333333333,0.1515625,0.0,0.004166666666666667,0.028645833333333332
todralazine,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
tofacitinib,0.007510132330680209,0.010293471360906295,0.00034181356511548414,0.006045217051613848,0.0011816983251135308,0.013535817178573172,0.09004345915327897,0.23234532936178523,0.004511939059524391,0.014024122271595293,0.12970359880853558,0.06315738073148103,0.060325211191952735,0.01117242052834611,0.10492699838859319,0.012490844279505836,0.07248400800820352,0.0002343864446506177,0.0006836271302309683,0.024317593632501588,0.01226622393671566,0.0031446847990624542,0.053108061917085794,0.04711167537477416,0.005469017041847746,0.005947556033009424,0.013623712095317155
tofisopam,0.007712082262210797,0.033419023136246784,0.0,0.002570694087403599,0.0,0.005141388174807198,0.19794344473007713,0.11311053984575835,0.012853470437017995,0.0,0.002570694087403599,0.007712082262210797,0.007712082262210797,0.010282776349614395,0.015424164524421594,0.002570694087403599,0.29048843187660667,0.0,0.0,0.06683804627249357,0.012853470437017995,0.02313624678663239,0.02570694087403599,0.13367609254498714,0.0,0.0,0.028277634961439587
tofogliflozin,0.010706638115631691,0.09421841541755889,0.0021413276231263384,0.0,0.0021413276231263384,0.010706638115631691,0.047109207708779445,0.032119914346895075,0.029978586723768737,0.004282655246252677,0.1284796573875803,0.019271948608137045,0.04068522483940043,0.14989293361884368,0.019271948608137045,0.05139186295503212,0.20342612419700215,0.0,0.0,0.008565310492505354,0.07494646680942184,0.0021413276231263384,0.01284796573875803,0.029978586723768737,0.0021413276231263384,0.004282655246252677,0.019271948608137045
tolazoline,0.05384615384615385,0.1,0.0,0.0,0.0,0.015384615384615385,0.13846153846153847,0.1076923076923077,0.023076923076923078,0.0,0.007692307692307693,0.015384615384615385,0.023076923076923078,0.015384615384615385,0.0,0.0,0.1076923076923077,0.0,0.0,0.038461538461538464,0.05384615384615385,0.0,0.07692307692307693,0.08461538461538462,0.0,0.0,0.13846153846153847
tolfenamic acid,0.027142857142857142,0.008571428571428572,0.0014285714285714286,0.011428571428571429,0.0,0.005714285714285714,0.16714285714285715,0.15,0.018571428571428572,0.002857142857142857,0.007142857142857143,0.02857142857142857,0.017142857142857144,0.0,0.024285714285714285,0.0,0.04285714285714286,0.0,0.0014285714285714286,0.011428571428571429,0.11,0.005714285714285714,0.055714285714285716,0.28714285714285714,0.0014285714285714286,0.0,0.014285714285714285
tolnaftate,0.0033783783783783786,0.0033783783783783786,0.0,0.0033783783783783786,0.0,0.006756756756756757,0.02027027027027027,0.3547297297297297,0.0,0.02364864864864865,0.028716216216216218,0.16385135135135134,0.008445945945945946,0.0,0.010135135135135136,0.0033783783783783786,0.06587837837837837,0.0,0.048986486486486486,0.015202702702702704,0.0,0.008445945945945946,0.018581081081081082,0.19763513513513514,0.005067567567567568,0.0033783783783783786,0.006756756756756757
tolonidine,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
toloxatone,0.05785123966942149,0.008264462809917356,0.008264462809917356,0.024793388429752067,0.0,0.024793388429752067,0.06611570247933884,0.0743801652892562,0.19008264462809918,0.0,0.0,0.008264462809917356,0.06611570247933884,0.01652892561983471,0.0,0.008264462809917356,0.08264462809917356,0.008264462809917356,0.0,0.10743801652892562,0.008264462809917356,0.01652892561983471,0.024793388429752067,0.11570247933884298,0.0,0.0,0.08264462809917356
tolperisone,0.0016697024893746206,0.024438372799028538,0.0006071645415907711,0.0030358227079538553,0.00030358227079538557,0.03430479659987857,0.08333333333333333,0.10367334547662417,0.0018214936247723133,0.06906496660595021,0.0037947783849423193,0.00986642380085003,0.006527018822100789,0.0018214936247723133,0.007893139040680024,0.0006071645415907711,0.04948391013964785,0.0007589556769884638,0.00015179113539769278,0.010321797207043109,0.0021250758955676987,0.001973284760170006,0.06572556162720097,0.4998482088646023,0.0004553734061930783,0.0018214936247723133,0.014571948998178506
topiroxostat,0.03825136612021858,0.08196721311475409,0.0,0.0,0.0,0.00546448087431694,0.03825136612021858,0.0273224043715847,0.18579234972677597,0.00546448087431694,0.03825136612021858,0.03278688524590164,0.07650273224043716,0.03825136612021858,0.06557377049180328,0.06557377049180328,0.09289617486338798,0.0,0.0,0.00546448087431694,0.07650273224043716,0.0,0.0273224043715847,0.07103825136612021,0.0,0.01092896174863388,0.01639344262295082
tosufloxacin,0.028011204481792718,0.011204481792717087,0.0,0.0,0.0014005602240896359,0.07983193277310924,0.09103641456582633,0.04061624649859944,0.037815126050420166,0.0896358543417367,0.025210084033613446,0.0056022408963585435,0.04201680672268908,0.012605042016806723,0.025210084033613446,0.0,0.047619047619047616,0.0,0.0,0.004201680672268907,0.14565826330532214,0.0028011204481792717,0.05322128851540616,0.24509803921568626,0.0,0.0,0.011204481792717087
trametinib,0.025250326512842838,0.01670657379190248,0.00038093164997823247,0.004026991728341315,0.0025576839355681323,0.030855463648236832,0.08674357858075751,0.26017631693513277,0.012080975185023945,0.0058228123639529825,0.046691336525903356,0.04723552459730083,0.06230953417501088,0.031181976491075316,0.041412712233347845,0.07983239007400958,0.061710927296473664,0.0002720940356987375,0.0008707009142359599,0.015618197649107532,0.01583587287766652,0.0021223334784501524,0.03520896821941663,0.0847845015237266,0.00108837614279495,0.007564214192424902,0.021658685241619503
tranilast,0.018581081081081082,0.0625,0.0,0.0016891891891891893,0.0,0.016891891891891893,0.0625,0.0625,0.26182432432432434,0.005067567567567568,0.0945945945945946,0.0033783783783783786,0.03885135135135135,0.015202702702702704,0.013513513513513514,0.0016891891891891893,0.02533783783783784,0.0,0.005067567567567568,0.008445945945945946,0.16722972972972974,0.028716216216216218,0.008445945945945946,0.07939189189189189,0.0,0.0,0.018581081081081082
trapidil,0.050359712230215826,0.04316546762589928,0.0,0.014388489208633094,0.0,0.014388489208633094,0.1510791366906475,0.1223021582733813,0.1510791366906475,0.007194244604316547,0.0,0.03597122302158273,0.050359712230215826,0.02877697841726619,0.007194244604316547,0.0,0.06474820143884892,0.0,0.0,0.050359712230215826,0.007194244604316547,0.014388489208633094,0.014388489208633094,0.15827338129496402,0.0,0.0,0.014388489208633094
travoprost,0.0013190126248351234,0.020727341247409083,0.001884303749764462,0.01884303749764462,0.0007537214999057848,0.32730356133408706,0.03316374599585453,0.12474090823440738,0.000942151874882231,0.020162050122479742,0.03090258149613718,0.05162992274354626,0.06670435274166196,0.007160354249104956,0.020915771622385528,0.007160354249104956,0.07122668174109667,0.0001884303749764462,0.034671188995666104,0.02788769549651404,0.00697192387412851,0.003768607499528924,0.03843979649519502,0.060486150367439234,0.0015074429998115696,0.0013190126248351234,0.01921989824759751
trelagliptin,0.012552301255230125,0.0502092050209205,0.0,0.0041841004184100415,0.0041841004184100415,0.0,0.09205020920502092,0.10460251046025104,0.0502092050209205,0.0,0.058577405857740586,0.05439330543933055,0.02510460251046025,0.1589958158995816,0.016736401673640166,0.058577405857740586,0.0794979079497908,0.0,0.0,0.016736401673640166,0.02510460251046025,0.0041841004184100415,0.06694560669456066,0.100418410041841,0.0,0.008368200836820083,0.008368200836820083
treosulfan,0.11764705882352941,0.022931206380857428,0.0019940179461615153,0.003988035892323031,0.0019940179461615153,0.0019940179461615153,0.06979062811565304,0.10967098703888335,0.028913260219341975,0.06081754735792622,0.16450648055832504,0.04885343968095713,0.047856430707876374,0.015952143569292122,0.011964107676969093,0.054835493519441676,0.05084745762711865,0.0,0.0,0.004985044865403789,0.045862412761714856,0.004985044865403789,0.04287138584247258,0.058823529411764705,0.0009970089730807576,0.0019940179461615153,0.024925224327018942
trepibutone,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.4166666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0
triamcinolone,0.0035817121988903715,0.015942130767610085,0.0008427558115036168,0.006777161317508252,0.01773298686705527,0.04968747805323408,0.052531778917058784,0.22550740922817614,0.0015801671465692816,0.028864386543998876,0.05165390828007585,0.06584029777372007,0.033920921413020576,0.011447433106257461,0.046000421377905755,0.003265678769576515,0.08589086312241029,0.0008427558115036168,0.010745136596671114,0.03588735163986235,0.007128309572301426,0.018189479598286398,0.06819299108083433,0.12184844441323127,0.002387808132593581,0.002598497085469485,0.031111735374675188
tribenoside,0.003067484662576687,0.009202453987730062,0.0,0.0,0.0,0.003067484662576687,0.05214723926380368,0.08282208588957055,0.0,0.04294478527607362,0.003067484662576687,0.0,0.0,0.006134969325153374,0.009202453987730062,0.0,0.015337423312883436,0.0,0.0,0.003067484662576687,0.0,0.003067484662576687,0.03374233128834356,0.7177914110429447,0.0,0.0,0.015337423312883436
tricaprylin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trichlormethiazide,0.03395585738539898,0.04923599320882852,0.006791171477079796,0.006791171477079796,0.028862478777589132,0.006791171477079796,0.05602716468590832,0.06791171477079797,0.03904923599320883,0.003395585738539898,0.01867572156196944,0.025466893039049237,0.0865874363327674,0.19864176570458403,0.035653650254668934,0.003395585738539898,0.0865874363327674,0.001697792869269949,0.001697792869269949,0.010186757215619695,0.07470288624787776,0.0050933786078098476,0.027164685908319185,0.09507640067911714,0.001697792869269949,0.001697792869269949,0.027164685908319185
trichloroacetic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.21739130434782608,0.0,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.0
triclabendazole,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
triclocarban,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.1896551724137931,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.034482758620689655
triclosan,0.009523809523809525,0.009523809523809525,0.0,0.0,0.009523809523809525,0.01904761904761905,0.05714285714285714,0.1523809523809524,0.0,0.08571428571428572,0.009523809523809525,0.0761904761904762,0.009523809523809525,0.02857142857142857,0.02857142857142857,0.009523809523809525,0.0380952380952381,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.02857142857142857,0.37142857142857144,0.009523809523809525,0.01904761904761905,0.009523809523809525
tridihexethyl,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
trientine,0.05585106382978723,0.007978723404255319,0.023936170212765957,0.0026595744680851063,0.0,0.0026595744680851063,0.1196808510638298,0.17287234042553193,0.05319148936170213,0.0,0.02925531914893617,0.1276595744680851,0.04521276595744681,0.02127659574468085,0.04521276595744681,0.015957446808510637,0.11170212765957446,0.0026595744680851063,0.02127659574468085,0.031914893617021274,0.015957446808510637,0.005319148936170213,0.023936170212765957,0.015957446808510637,0.005319148936170213,0.02925531914893617,0.013297872340425532
triflupromazine,0.007142857142857143,0.03571428571428571,0.02142857142857143,0.0,0.0,0.08571428571428572,0.06428571428571428,0.06428571428571428,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.007142857142857143,0.02142857142857143,0.007142857142857143,0.04285714285714286,0.0,0.3357142857142857,0.014285714285714285,0.0,0.02857142857142857,0.02142857142857143,0.007142857142857143,0.05,0.08571428571428572,0.0,0.0,0.05714285714285714
trifluridine,0.05016722408026756,0.0,0.0,0.006688963210702341,0.0,0.21070234113712374,0.07692307692307693,0.18729096989966554,0.006688963210702341,0.046822742474916385,0.09364548494983277,0.10702341137123746,0.020066889632107024,0.010033444816053512,0.0033444816053511705,0.0033444816053511705,0.033444816053511704,0.0,0.046822742474916385,0.016722408026755852,0.0033444816053511705,0.0,0.013377926421404682,0.056856187290969896,0.0,0.0,0.006688963210702341
triflusal,0.04633781763826607,0.01195814648729447,0.0,0.0029895366218236174,0.0,0.01195814648729447,0.4289985052316891,0.07025411061285501,0.008968609865470852,0.004484304932735426,0.01195814648729447,0.016442451420029897,0.01046337817638266,0.013452914798206279,0.007473841554559043,0.0029895366218236174,0.12257100149476831,0.0,0.0,0.013452914798206279,0.02391629297458894,0.005979073243647235,0.0343796711509716,0.1210762331838565,0.0,0.0,0.029895366218236172
trilostane,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0
trimebutine,0.016309639727361245,0.02385589094449854,0.0004868549172346641,0.009737098344693282,0.0004868549172346641,0.015092502434274586,0.2675267770204479,0.09737098344693282,0.013875365141187927,0.012171372930866602,0.006085686465433301,0.02263875365141188,0.01679649464459591,0.013875365141187927,0.013388510223953261,0.0009737098344693282,0.16991236611489777,0.0009737098344693282,0.0019474196689386564,0.03237585199610516,0.01557935735150925,0.007302823758519961,0.024829600778967866,0.19717624148003896,0.0004868549172346641,0.0,0.018743914313534567
trimeprazine,0.034574468085106384,0.04148936170212766,0.0018617021276595746,0.003989361702127659,0.0031914893617021275,0.02154255319148936,0.06037234042553191,0.08457446808510638,0.026595744680851064,0.0018617021276595746,0.006382978723404255,0.09521276595744681,0.05797872340425532,0.02074468085106383,0.026329787234042553,0.0007978723404255319,0.2401595744680851,0.0015957446808510637,0.0015957446808510637,0.09468085106382979,0.022872340425531913,0.005319148936170213,0.040957446808510635,0.05797872340425532,0.002925531914893617,0.0013297872340425532,0.04308510638297872
trimetazidine,0.029011381388083016,0.042624414193260435,0.0006694934166480696,0.029457710332515062,0.002454809194376255,0.015175184110689579,0.14952019638473554,0.10087034144164249,0.010935059138585137,0.004240124972104441,0.00691809863869672,0.03414416424905155,0.029680874804731087,0.021646953804954253,0.03146619058245927,0.0017853157777281857,0.2133452354385182,0.0,0.0035706315554563713,0.03615264449899576,0.01182771702744923,0.006471769694264673,0.03548315108234769,0.1501896898013836,0.0002231644722160232,0.0,0.032135683999107344
trioxsalen,0.0,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.32432432432432434,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0,0.0,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0
tripelennamine,0.008130081300813009,0.024390243902439025,0.016260162601626018,0.024390243902439025,0.0,0.024390243902439025,0.08943089430894309,0.13821138211382114,0.008130081300813009,0.04065040650406504,0.008130081300813009,0.032520325203252036,0.032520325203252036,0.008130081300813009,0.024390243902439025,0.024390243902439025,0.15447154471544716,0.008130081300813009,0.0,0.08130081300813008,0.008130081300813009,0.016260162601626018,0.04065040650406504,0.13821138211382114,0.0,0.008130081300813009,0.04065040650406504
triptorelin,0.012812160694896851,0.01737242128121607,0.001954397394136808,0.006948968512486428,0.004125950054288816,0.018023887079261672,0.06123778501628664,0.16069489685124863,0.01020629750271444,0.017155266015200867,0.01758957654723127,0.07448425624321389,0.049728555917481,0.019326818675352877,0.06145494028230185,0.01520086862106406,0.08447339847991314,0.005863192182410423,0.018675352877307275,0.0503800217155266,0.01259500542888165,0.08707926167209555,0.031704668838219326,0.08751357220412595,0.001737242128121607,0.003908794788273616,0.06775244299674267
troclosene,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
troleandomycin,0.006191950464396285,0.015479876160990712,0.0030959752321981426,0.009287925696594427,0.0,0.0030959752321981426,0.08978328173374613,0.08978328173374613,0.23839009287925697,0.06811145510835913,0.018575851393188854,0.0,0.04024767801857585,0.02476780185758514,0.02786377708978328,0.006191950464396285,0.04643962848297214,0.0,0.0,0.006191950464396285,0.01238390092879257,0.0,0.018575851393188854,0.26006191950464397,0.0,0.0,0.015479876160990712
trometamol,0.03125,0.09375,0.0,0.0,0.0,0.0625,0.09375,0.125,0.03125,0.1875,0.0,0.0625,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.03125,0.15625,0.0,0.0,0.0625
tropicamide,0.0016357688113413304,0.04362050163576881,0.0016357688113413304,0.008724100327153763,0.0005452562704471102,0.24972737186477645,0.07251908396946564,0.13358778625954199,0.0,0.03598691384950927,0.03925845147219193,0.04525627044711014,0.026717557251908396,0.0054525627044711015,0.009269356597600873,0.0,0.10850599781897492,0.0005452562704471102,0.004362050163576881,0.0430752453653217,0.008724100327153763,0.0010905125408942203,0.03380588876772083,0.08396946564885496,0.0054525627044711015,0.0005452562704471102,0.03598691384950927
troxerutin,0.008228460793804453,0.06026137463697967,0.000484027105517909,0.009438528557599225,0.000968054211035818,0.012342691190706679,0.16553727008712488,0.17787996127783157,0.004598257502420136,0.04186834462729913,0.00484027105517909,0.006050338818973862,0.015004840271055178,0.00484027105517909,0.014278799612778316,0.000484027105517909,0.11592449177153921,0.0002420135527589545,0.000484027105517909,0.018393030009680542,0.008228460793804453,0.005808325266214908,0.0755082284607938,0.20764762826718297,0.0,0.0007260406582768635,0.03993223620522749
troxipide,0.06097560975609756,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0,0.14634146341463414,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.012195121951219513,0.0,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.0,0.10975609756097561,0.0,0.0,0.024390243902439025,0.012195121951219513,0.0,0.036585365853658534,0.21951219512195122,0.0,0.0,0.0
tryptophan,0.18742921857304642,0.01925254813137033,0.0011325028312570782,0.004530011325028313,0.0,0.013023782559456399,0.06455266138165346,0.13080407701019253,0.004530011325028313,0.003963759909399773,0.008493771234428085,0.013023782559456399,0.02491506228765572,0.006795016987542469,0.18346545866364666,0.0016987542468856172,0.10645526613816535,0.0005662514156285391,0.0028312570781426952,0.06625141562853908,0.00622876557191393,0.00622876557191393,0.041336353340883356,0.08663646659116647,0.0,0.0016987542468856172,0.014156285390713477
tuaminoheptane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
tubocurarine,0.0025575447570332483,0.08184143222506395,0.0,0.0,0.0,0.0025575447570332483,0.0025575447570332483,0.12276214833759591,0.0025575447570332483,0.12020460358056266,0.010230179028132993,0.015345268542199489,0.017902813299232736,0.010230179028132993,0.017902813299232736,0.0025575447570332483,0.056265984654731455,0.0,0.0,0.02557544757033248,0.0,0.0,0.1867007672634271,0.12531969309462915,0.005115089514066497,0.0,0.1918158567774936
tulobuterol,0.001384083044982699,0.10865051903114187,0.0,0.0006920415224913495,0.0006920415224913495,0.005536332179930796,0.13771626297577855,0.12041522491349481,0.006920415224913495,0.0034602076124567475,0.010380622837370242,0.02491349480968858,0.01522491349480969,0.01384083044982699,0.018685121107266434,0.0006920415224913495,0.21176470588235294,0.0,0.0006920415224913495,0.07750865051903114,0.006228373702422145,0.001384083044982699,0.02560553633217993,0.2,0.0,0.001384083044982699,0.006228373702422145
tyloxapol,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26666666666666666,0.0,0.0,0.06666666666666667
tymazoline,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2
ubenimex,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.09615384615384616,0.11538461538461539,0.038461538461538464,0.0,0.0,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.0,0.1346153846153846,0.0,0.0,0.019230769230769232,0.057692307692307696,0.0,0.057692307692307696,0.23076923076923078,0.0,0.0,0.019230769230769232
ufenamate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
ulipristal,0.004380201489268506,0.006789312308366185,0.0018615856329391152,0.0075558475689881735,0.001314060446780552,0.007227332457293035,0.12078405606657906,0.11016206745510293,0.012264564169951819,0.0015330705212439773,0.013688129653964083,0.05004380201489268,0.04894875164257556,0.009745948313622427,0.035479632063074903,0.028799824791940428,0.09778799824791941,0.09734997809899255,0.0009855453350854138,0.031865965834428384,0.013250109505037232,0.19743758212877793,0.013359614542268944,0.035479632063074903,0.0010950503723171265,0.021353482260183968,0.029456855015330706
umeclidinium,0.002175202689341507,0.028870872058532726,0.0005932370970931383,0.003361676883527783,0.0007909827961241843,0.03480324302946411,0.07099070595214554,0.13248961835080086,0.0011864741941862765,0.007909827961241843,0.05912596401028278,0.18528771999209018,0.03144156614593632,0.008107573660272888,0.030255091951750048,0.010876013446707534,0.06387186078702788,0.0,0.029859600553687957,0.020961044097290885,0.019774569903104607,0.002372948388372553,0.17895985762309669,0.03163931184496737,0.007118845165117659,0.027091160767253313,0.01008503065058335
undecylenic acid,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.22807017543859648,0.0,0.05263157894736842,0.03508771929824561,0.08771929824561403,0.017543859649122806,0.017543859649122806,0.0,0.017543859649122806,0.05263157894736842,0.017543859649122806,0.0,0.0,0.017543859649122806,0.0,0.05263157894736842,0.21052631578947367,0.0,0.0,0.03508771929824561
uracil,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.38461538461538464,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
urapidil,0.038417649296310384,0.05553442373526055,0.0015214910612400153,0.028527957398250287,0.002282236591860023,0.012171928489920122,0.10193990110308102,0.11144922023583112,0.01787751996957018,0.0072270825408900724,0.007607455306200076,0.04640547736782046,0.0502092050209205,0.030429821224800303,0.022441993153290225,0.0,0.1110688474705211,0.0026626093571700264,0.0015214910612400153,0.03499429440852035,0.04602510460251046,0.017116774438950173,0.0399391403575504,0.10270064663370103,0.0003803727653100038,0.002282236591860023,0.10726511981742107
urea,0.009029345372460496,0.004514672686230248,0.0,0.0,0.0,0.011286681715575621,0.05417607223476298,0.17832957110609482,0.002257336343115124,0.02708803611738149,0.03160270880361174,0.03837471783295711,0.01805869074492099,0.009029345372460496,0.01580135440180587,0.013544018058690745,0.07674943566591422,0.002257336343115124,0.033860045146726865,0.006772009029345372,0.009029345372460496,0.002257336343115124,0.009029345372460496,0.43115124153498874,0.0,0.002257336343115124,0.013544018058690745
uridine triacetate,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.0,0.014705882352941176,0.23529411764705882,0.19117647058823528,0.0,0.0,0.014705882352941176,0.16176470588235295,0.07352941176470588,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.0,0.04411764705882353,0.0,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.0,0.014705882352941176,0.014705882352941176
